Area Name,Availability of separate kitchen ,Fire-wood,Crop residue,Cowdung cake,"Coal,Lignite,Charcoal",Kerosene,LPG/PNG,Electricity,Biogas,Any other,No cooking,Total number of households,,,,,
Muradnagar (NPP),Cooking inside house:,125,44,352,0,4,146,0,0,0,0,671,,,,,
Muradnagar (NPP),Has Kitchen,40,20,64,0,1,103,0,0,0,0,228,,,,,
Muradnagar (NPP),Does not have kitchen,85,24,288,0,3,43,0,0,0,0,443,,,,,
Muradnagar (NPP),Cooking outside house:,3,12,15,0,0,0,0,0,0,0,30,,,,,
Muradnagar (NPP),Has Kitchen,3,12,12,0,0,0,0,0,0,0,27,,,,,
Muradnagar (NPP),Does not have kitchen,0,0,3,0,0,0,0,0,0,0,3,,,,,
Muradnagar (NPP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Loni (NPP),Total,1461,462,3236,109,280,13745,1,159,155,106,19714,,,,,
Loni (NPP),Cooking inside house:,1406,402,2995,108,275,13454,1,157,121,0,18919,,,,,
Loni (NPP),Has Kitchen,652,242,897,48,129,9087,1,55,20,0,11131,,,,,
Loni (NPP),Does not have kitchen,754,160,2098,60,146,4367,0,102,101,0,7788,,,,,
Loni (NPP),Cooking outside house:,55,60,241,1,5,291,0,2,34,0,689,,,,,
Loni (NPP),Has Kitchen,30,50,64,1,1,184,0,1,15,0,346,,,,,
Loni (NPP),Does not have kitchen,25,10,177,0,4,107,0,1,19,0,343,,,,,
Loni (NPP),No Cooking,0,0,0,0,0,0,0,0,0,106,106,,,,,
Ghaziabad (M Corp.),Total,5028,2528,4646,179,850,49940,38,175,194,595,64173,,,,,
Ghaziabad (M Corp.),Cooking inside house:,4863,2389,4353,158,745,49292,36,170,194,0,62200,,,,,
Ghaziabad (M Corp.),Has Kitchen,2201,2026,1353,52,275,33783,24,115,48,0,39877,,,,,
Ghaziabad (M Corp.),Does not have kitchen,2662,363,3000,106,470,15509,12,55,146,0,22323,,,,,
Ghaziabad (M Corp.),Cooking outside house:,165,139,293,21,105,648,2,5,0,0,1378,,,,,
Ghaziabad (M Corp.),Has Kitchen,75,129,66,17,9,381,0,4,0,0,681,,,,,
Ghaziabad (M Corp.),Does not have kitchen,90,10,227,4,96,267,2,1,0,0,697,,,,,
Ghaziabad (M Corp.),No Cooking,0,0,0,0,0,0,0,0,0,595,595,,,,,
Dasna (NP),Total,329,54,733,0,41,608,0,0,0,6,1771,,,,,
Dasna (NP),Cooking inside house:,226,51,723,0,41,601,0,0,0,0,1642,,,,,
Dasna (NP),Has Kitchen,101,27,279,0,20,379,0,0,0,0,806,,,,,
Dasna (NP),Does not have kitchen,125,24,444,0,21,222,0,0,0,0,836,,,,,
Dasna (NP),Cooking outside house:,103,3,10,0,0,7,0,0,0,0,123,,,,,
Dasna (NP),Has Kitchen,6,3,1,0,0,1,0,0,0,0,11,,,,,
Dasna (NP),Does not have kitchen,97,0,9,0,0,6,0,0,0,0,112,,,,,
Dasna (NP),No Cooking,0,0,0,0,0,0,0,0,0,6,6,,,,,
Pilkhuwa (NPP),Total,884,105,835,21,31,3389,0,2,2,14,5283,,,,,
Pilkhuwa (NPP),Cooking inside house:,806,95,781,21,29,3374,0,2,2,0,5110,,,,,
Pilkhuwa (NPP),Has Kitchen,306,66,259,5,10,2701,0,1,0,0,3348,,,,,
Pilkhuwa (NPP),Does not have kitchen,500,29,522,16,19,673,0,1,2,0,1762,,,,,
Pilkhuwa (NPP),Cooking outside house:,78,10,54,0,2,15,0,0,0,0,159,,,,,
Pilkhuwa (NPP),Has Kitchen,3,8,6,0,2,5,0,0,0,0,24,,,,,
Pilkhuwa (NPP),Does not have kitchen,75,2,48,0,0,10,0,0,0,0,135,,,,,
Pilkhuwa (NPP),No Cooking,0,0,0,0,0,0,0,0,0,14,14,,,,,
Hapur (NPP),Total,2928,547,5061,23,140,6092,3,93,8,72,14967,,,,,
Hapur (NPP),Cooking inside house:,2859,454,4695,23,136,6047,2,93,8,0,14317,,,,,
Hapur (NPP),Has Kitchen,995,265,1434,11,63,5017,1,16,5,0,7807,,,,,
Hapur (NPP),Does not have kitchen,1864,189,3261,12,73,1030,1,77,3,0,6510,,,,,
Hapur (NPP),Cooking outside house:,69,93,366,0,4,45,1,0,0,0,578,,,,,
Hapur (NPP),Has Kitchen,43,91,44,0,2,16,0,0,0,0,196,,,,,
Hapur (NPP),Does not have kitchen,26,2,322,0,2,29,1,0,0,0,382,,,,,
Hapur (NPP),No Cooking,0,0,0,0,0,0,0,0,0,72,72,,,,,
Dadri (NPP),Total,181,44,396,3,25,1198,4,3,1,11,1866,,,,,
Dadri (NPP),Cooking inside house:,176,40,356,3,23,1193,4,3,1,0,1799,,,,,
Dadri (NPP),Has Kitchen,111,20,217,3,13,994,1,3,1,0,1363,,,,,
Dadri (NPP),Does not have kitchen,65,20,139,0,10,199,3,0,0,0,436,,,,,
Dadri (NPP),Cooking outside house:,5,4,40,0,2,5,0,0,0,0,56,,,,,
Dadri (NPP),Has Kitchen,0,4,40,0,1,2,0,0,0,0,47,,,,,
Dadri (NPP),Does not have kitchen,5,0,0,0,1,3,0,0,0,0,9,,,,,
Dadri (NPP),No Cooking,0,0,0,0,0,0,0,0,0,11,11,,,,,
Noida (CT),Total,1188,293,117,52,1171,8294,10,57,238,94,11514,,,,,
Noida (CT),Cooking inside house:,1028,284,107,51,1153,8060,9,57,236,0,10985,,,,,
Noida (CT),Has Kitchen,135,178,6,4,67,505,2,3,1,0,901,,,,,
Noida (CT),Does not have kitchen,893,106,101,47,1086,7555,7,54,235,0,10084,,,,,
Noida (CT),Cooking outside house:,160,9,10,1,18,234,1,0,2,0,435,,,,,
Noida (CT),Has Kitchen,12,6,3,0,7,67,1,0,2,0,98,,,,,
Noida (CT),Does not have kitchen,148,3,7,1,11,167,0,0,0,0,337,,,,,
Noida (CT),No Cooking,0,0,0,0,0,0,0,0,0,94,94,,,,,
Bilaspur (NP),Total,96,20,118,1,1,60,1,0,0,2,299,,,,,
Bilaspur (NP),Cooking inside house:,96,16,106,0,1,59,1,0,0,0,279,,,,,
Bilaspur (NP),Has Kitchen,17,8,18,0,0,42,0,0,0,0,85,,,,,
Bilaspur (NP),Does not have kitchen,79,8,88,0,1,17,1,0,0,0,194,,,,,
Bilaspur (NP),Cooking outside house:,0,4,12,1,0,1,0,0,0,0,18,,,,,
Bilaspur (NP),Has Kitchen,0,4,2,1,0,0,0,0,0,0,7,,,,,
Bilaspur (NP),Does not have kitchen,0,0,10,0,0,1,0,0,0,0,11,,,,,
Bilaspur (NP),No Cooking,0,0,0,0,0,0,0,0,0,2,2,,,,,
Dankaur (NP),Total,147,1,60,2,0,165,0,0,0,1,376,,,,,
Dankaur (NP),Cooking inside house:,147,0,58,2,0,165,0,0,0,0,372,,,,,
Dankaur (NP),Has Kitchen,41,0,30,2,0,160,0,0,0,0,233,,,,,
Dankaur (NP),Does not have kitchen,106,0,28,0,0,5,0,0,0,0,139,,,,,
Dankaur (NP),Cooking outside house:,0,1,2,0,0,0,0,0,0,0,3,,,,,
Dankaur (NP),Has Kitchen,0,1,0,0,0,0,0,0,0,0,1,,,,,
Dankaur (NP),Does not have kitchen,0,0,2,0,0,0,0,0,0,0,2,,,,,
Dankaur (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Rabupura (NP),Total,324,87,163,1,4,161,0,0,0,7,747,,,,,
Rabupura (NP),Cooking inside house:,321,82,162,1,3,157,0,0,0,0,726,,,,,
Rabupura (NP),Has Kitchen,96,18,37,1,2,137,0,0,0,0,291,,,,,
Rabupura (NP),Does not have kitchen,225,64,125,0,1,20,0,0,0,0,435,,,,,
Rabupura (NP),Cooking outside house:,3,5,1,0,1,4,0,0,0,0,14,,,,,
Rabupura (NP),Has Kitchen,2,5,0,0,0,4,0,0,0,0,11,,,,,
Rabupura (NP),Does not have kitchen,1,0,1,0,1,0,0,0,0,0,3,,,,,
Rabupura (NP),No Cooking,0,0,0,0,0,0,0,0,0,7,7,,,,,
Jahangirpur (NP),Total,72,64,236,0,0,43,0,0,0,2,417,,,,,
Jahangirpur (NP),Cooking inside house:,58,40,208,0,0,40,0,0,0,0,346,,,,,
Jahangirpur (NP),Has Kitchen,49,22,163,0,0,39,0,0,0,0,273,,,,,
Jahangirpur (NP),Does not have kitchen,9,18,45,0,0,1,0,0,0,0,73,,,,,
Jahangirpur (NP),Cooking outside house:,14,24,28,0,0,3,0,0,0,0,69,,,,,
Jahangirpur (NP),Has Kitchen,9,24,0,0,0,0,0,0,0,0,33,,,,,
Jahangirpur (NP),Does not have kitchen,5,0,28,0,0,3,0,0,0,0,36,,,,,
Jahangirpur (NP),No Cooking,0,0,0,0,0,0,0,0,0,2,2,,,,,
Jewar (NP),Total,305,229,386,0,3,283,1,0,0,1,1208,,,,,
Jewar (NP),Cooking inside house:,304,221,317,0,3,280,1,0,0,0,1126,,,,,
Jewar (NP),Has Kitchen,88,84,72,0,0,255,1,0,0,0,500,,,,,
Jewar (NP),Does not have kitchen,216,137,245,0,3,25,0,0,0,0,626,,,,,
Jewar (NP),Cooking outside house:,1,8,69,0,0,3,0,0,0,0,81,,,,,
Jewar (NP),Has Kitchen,0,6,1,0,0,0,0,0,0,0,7,,,,,
Jewar (NP),Does not have kitchen,1,2,68,0,0,3,0,0,0,0,74,,,,,
Jewar (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Sikandrabad (NPP),Total,909,160,1201,1,33,2709,1,0,4,5,5023,,,,,
Sikandrabad (NPP),Cooking inside house:,880,146,1184,1,33,2697,1,0,4,0,4946,,,,,
Sikandrabad (NPP),Has Kitchen,384,69,375,1,24,2198,0,0,1,0,3052,,,,,
Sikandrabad (NPP),Does not have kitchen,496,77,809,0,9,499,1,0,3,0,1894,,,,,
Sikandrabad (NPP),Cooking outside house:,29,14,17,0,0,12,0,0,0,0,72,,,,,
Sikandrabad (NPP),Has Kitchen,6,12,16,0,0,9,0,0,0,0,43,,,,,
Sikandrabad (NPP),Does not have kitchen,23,2,1,0,0,3,0,0,0,0,29,,,,,
Sikandrabad (NPP),No Cooking,0,0,0,0,0,0,0,0,0,5,5,,,,,
Bulandshahr (NPP + OG),Total,1571,169,2199,10,123,5241,9,0,3,12,9337,,,,,
Bulandshahr (NPP + OG),Cooking inside house:,1561,146,2170,10,123,5240,9,0,3,0,9262,,,,,
Bulandshahr (NPP + OG),Has Kitchen,790,73,798,5,65,4704,8,0,1,0,6444,,,,,
Bulandshahr (NPP + OG),Does not have kitchen,771,73,1372,5,58,536,1,0,2,0,2818,,,,,
Bulandshahr (NPP + OG),Cooking outside house:,10,23,29,0,0,1,0,0,0,0,63,,,,,
Bulandshahr (NPP + OG),Has Kitchen,8,23,23,0,0,1,0,0,0,0,55,,,,,
Bulandshahr (NPP + OG),Does not have kitchen,2,0,6,0,0,0,0,0,0,0,8,,,,,
Bulandshahr (NPP + OG),No Cooking,0,0,0,0,0,0,0,0,0,12,12,,,,,
Gulaothi (NPP),Total,36,4,35,0,1,7,0,0,0,0,83,,,,,
Gulaothi (NPP),Cooking inside house:,31,4,35,0,1,7,0,0,0,0,78,,,,,
Gulaothi (NPP),Has Kitchen,15,4,2,0,0,7,0,0,0,0,28,,,,,
Gulaothi (NPP),Does not have kitchen,16,0,33,0,1,0,0,0,0,0,50,,,,,
Gulaothi (NPP),Cooking outside house:,5,0,0,0,0,0,0,0,0,0,5,,,,,
Gulaothi (NPP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Gulaothi (NPP),Does not have kitchen,5,0,0,0,0,0,0,0,0,0,5,,,,,
Gulaothi (NPP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Siana (NPP),Total,793,66,377,2,6,485,0,0,0,1,1730,,,,,
Siana (NPP),Cooking inside house:,769,62,358,2,6,483,0,0,0,0,1680,,,,,
Siana (NPP),Has Kitchen,172,18,80,2,2,411,0,0,0,0,685,,,,,
Siana (NPP),Does not have kitchen,597,44,278,0,4,72,0,0,0,0,995,,,,,
Siana (NPP),Cooking outside house:,24,4,19,0,0,2,0,0,0,0,49,,,,,
Siana (NPP),Has Kitchen,3,4,3,0,0,2,0,0,0,0,12,,,,,
Siana (NPP),Does not have kitchen,21,0,16,0,0,0,0,0,0,0,37,,,,,
Siana (NPP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Dibai (NPP),Total,306,23,179,0,0,490,0,14,0,1,1013,,,,,
Dibai (NPP),Cooking inside house:,269,23,174,0,0,490,0,5,0,0,961,,,,,
Dibai (NPP),Has Kitchen,110,16,42,0,0,468,0,5,0,0,641,,,,,
Dibai (NPP),Does not have kitchen,159,7,132,0,0,22,0,0,0,0,320,,,,,
Dibai (NPP),Cooking outside house:,37,0,5,0,0,0,0,9,0,0,51,,,,,
Dibai (NPP),Has Kitchen,36,0,5,0,0,0,0,9,0,0,50,,,,,
Dibai (NPP),Does not have kitchen,1,0,0,0,0,0,0,0,0,0,1,,,,,
Dibai (NPP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Chharra Rafatpur (NP),Total,92,73,1,0,3,123,0,0,0,0,292,,,,,
Chharra Rafatpur (NP),Cooking inside house:,92,73,1,0,3,123,0,0,0,0,292,,,,,
Chharra Rafatpur (NP),Has Kitchen,9,8,0,0,3,119,0,0,0,0,139,,,,,
Chharra Rafatpur (NP),Does not have kitchen,83,65,1,0,0,4,0,0,0,0,153,,,,,
Chharra Rafatpur (NP),Cooking outside house:,0,0,0,0,0,0,0,0,0,0,0,,,,,
Chharra Rafatpur (NP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Chharra Rafatpur (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Chharra Rafatpur (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Aligarh (M Corp.),Total,12631,1407,3215,396,1023,21631,16,24,38,103,40484,,,,,
Aligarh (M Corp.),Cooking inside house:,12165,1275,3031,376,1015,21471,16,22,36,0,39407,,,,,
Aligarh (M Corp.),Has Kitchen,3401,658,702,147,559,16854,8,17,13,0,22359,,,,,
Aligarh (M Corp.),Does not have kitchen,8764,617,2329,229,456,4617,8,5,23,0,17048,,,,,
Aligarh (M Corp.),Cooking outside house:,466,132,184,20,8,160,0,2,2,0,974,,,,,
Aligarh (M Corp.),Has Kitchen,212,108,86,7,1,77,0,0,0,0,491,,,,,
Aligarh (M Corp.),Does not have kitchen,254,24,98,13,7,83,0,2,2,0,483,,,,,
Aligarh (M Corp.),No Cooking,0,0,0,0,0,0,0,0,0,103,103,,,,,
Iglas (NP),Total,1,2,38,0,72,4,0,0,0,0,117,,,,,
Iglas (NP),Cooking inside house:,1,2,38,0,72,4,0,0,0,0,117,,,,,
Iglas (NP),Has Kitchen,0,2,4,0,72,3,0,0,0,0,81,,,,,
Iglas (NP),Does not have kitchen,1,0,34,0,0,1,0,0,0,0,36,,,,,
Iglas (NP),Cooking outside house:,0,0,0,0,0,0,0,0,0,0,0,,,,,
Iglas (NP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Iglas (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Iglas (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sasni (NP),Total,318,6,73,0,5,431,0,0,0,2,835,,,,,
Sasni (NP),Cooking inside house:,291,5,67,0,5,425,0,0,0,0,793,,,,,
Sasni (NP),Has Kitchen,89,2,14,0,2,373,0,0,0,0,480,,,,,
Sasni (NP),Does not have kitchen,202,3,53,0,3,52,0,0,0,0,313,,,,,
Sasni (NP),Cooking outside house:,27,1,6,0,0,6,0,0,0,0,40,,,,,
Sasni (NP),Has Kitchen,11,1,1,0,0,6,0,0,0,0,19,,,,,
Sasni (NP),Does not have kitchen,16,0,5,0,0,0,0,0,0,0,21,,,,,
Sasni (NP),No Cooking,0,0,0,0,0,0,0,0,0,2,2,,,,,
Sikandrarao (NPP),Total,916,43,110,0,3,873,0,2,1,1,1949,,,,,
Sikandrarao (NPP),Cooking inside house:,916,38,110,0,3,873,0,2,0,0,1942,,,,,
Sikandrarao (NPP),Has Kitchen,249,15,12,0,0,762,0,1,0,0,1039,,,,,
Sikandrarao (NPP),Does not have kitchen,667,23,98,0,3,111,0,1,0,0,903,,,,,
Sikandrarao (NPP),Cooking outside house:,0,5,0,0,0,0,0,0,1,0,6,,,,,
Sikandrarao (NPP),Has Kitchen,0,5,0,0,0,0,0,0,0,0,5,,,,,
Sikandrarao (NPP),Does not have kitchen,0,0,0,0,0,0,0,0,1,0,1,,,,,
Sikandrarao (NPP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Purdilnagar (NP),Total,622,123,47,0,7,336,0,1,0,0,1136,,,,,
Purdilnagar (NP),Cooking inside house:,616,113,47,0,7,336,0,1,0,0,1120,,,,,
Purdilnagar (NP),Has Kitchen,166,27,5,0,3,291,0,0,0,0,492,,,,,
Purdilnagar (NP),Does not have kitchen,450,86,42,0,4,45,0,1,0,0,628,,,,,
Purdilnagar (NP),Cooking outside house:,6,10,0,0,0,0,0,0,0,0,16,,,,,
Purdilnagar (NP),Has Kitchen,2,9,0,0,0,0,0,0,0,0,11,,,,,
Purdilnagar (NP),Does not have kitchen,4,1,0,0,0,0,0,0,0,0,5,,,,,
Purdilnagar (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Hasayan (NP),Total,198,72,21,0,0,152,0,0,0,1,444,,,,,
Hasayan (NP),Cooking inside house:,191,72,17,0,0,150,0,0,0,0,430,,,,,
Hasayan (NP),Has Kitchen,152,17,0,0,0,140,0,0,0,0,309,,,,,
Hasayan (NP),Does not have kitchen,39,55,17,0,0,10,0,0,0,0,121,,,,,
Hasayan (NP),Cooking outside house:,7,0,4,0,0,2,0,0,0,0,13,,,,,
Hasayan (NP),Has Kitchen,0,0,4,0,0,2,0,0,0,0,6,,,,,
Hasayan (NP),Does not have kitchen,7,0,0,0,0,0,0,0,0,0,7,,,,,
Hasayan (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Mendu (NP),Total,193,16,133,0,0,16,0,0,0,0,358,,,,,
Mendu (NP),Cooking inside house:,193,16,133,0,0,16,0,0,0,0,358,,,,,
Mendu (NP),Has Kitchen,35,5,3,0,0,11,0,0,0,0,54,,,,,
Mendu (NP),Does not have kitchen,158,11,130,0,0,5,0,0,0,0,304,,,,,
Mendu (NP),Cooking outside house:,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mendu (NP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mendu (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mendu (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Hathras (NPP + OG),Total,5163,232,602,91,167,7599,18,12,9,27,13920,,,,,
Hathras (NPP + OG),Cooking inside house:,4915,216,587,89,164,7468,18,11,8,0,13476,,,,,
Hathras (NPP + OG),Has Kitchen,1372,101,145,59,69,6468,7,8,1,0,8230,,,,,
Hathras (NPP + OG),Does not have kitchen,3543,115,442,30,95,1000,11,3,7,0,5246,,,,,
Hathras (NPP + OG),Cooking outside house:,248,16,15,2,3,131,0,1,1,0,417,,,,,
Hathras (NPP + OG),Has Kitchen,83,14,12,1,0,47,0,0,0,0,157,,,,,
Hathras (NPP + OG),Does not have kitchen,165,2,3,1,3,84,0,1,1,0,260,,,,,
Hathras (NPP + OG),No Cooking,0,0,0,0,0,0,0,0,0,27,27,,,,,
Mursan (NP),Total,409,20,2,0,0,223,0,0,0,1,655,,,,,
Mursan (NP),Cooking inside house:,408,11,2,0,0,223,0,0,0,0,644,,,,,
Mursan (NP),Has Kitchen,38,1,1,0,0,204,0,0,0,0,244,,,,,
Mursan (NP),Does not have kitchen,370,10,1,0,0,19,0,0,0,0,400,,,,,
Mursan (NP),Cooking outside house:,1,9,0,0,0,0,0,0,0,0,10,,,,,
Mursan (NP),Has Kitchen,1,9,0,0,0,0,0,0,0,0,10,,,,,
Mursan (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mursan (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Sadabad (NP),Total,962,69,193,4,4,818,3,0,0,3,2056,,,,,
Sadabad (NP),Cooking inside house:,934,62,176,4,4,814,3,0,0,0,1997,,,,,
Sadabad (NP),Has Kitchen,198,16,21,1,2,728,2,0,0,0,968,,,,,
Sadabad (NP),Does not have kitchen,736,46,155,3,2,86,1,0,0,0,1029,,,,,
Sadabad (NP),Cooking outside house:,28,7,17,0,0,4,0,0,0,0,56,,,,,
Sadabad (NP),Has Kitchen,10,6,2,0,0,2,0,0,0,0,20,,,,,
Sadabad (NP),Does not have kitchen,18,1,15,0,0,2,0,0,0,0,36,,,,,
Sadabad (NP),No Cooking,0,0,0,0,0,0,0,0,0,3,3,,,,,
Sahpau (NP),Total,273,20,22,0,0,76,0,0,0,0,391,,,,,
Sahpau (NP),Cooking inside house:,252,19,20,0,0,75,0,0,0,0,366,,,,,
Sahpau (NP),Has Kitchen,65,4,1,0,0,64,0,0,0,0,134,,,,,
Sahpau (NP),Does not have kitchen,187,15,19,0,0,11,0,0,0,0,232,,,,,
Sahpau (NP),Cooking outside house:,21,1,2,0,0,1,0,0,0,0,25,,,,,
Sahpau (NP),Has Kitchen,5,1,0,0,0,1,0,0,0,0,7,,,,,
Sahpau (NP),Does not have kitchen,16,0,2,0,0,0,0,0,0,0,18,,,,,
Sahpau (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Kosi Kalan (NPP + OG),Total,520,17,355,0,7,705,0,0,0,0,1604,,,,,
Kosi Kalan (NPP + OG),Cooking inside house:,427,16,338,0,7,693,0,0,0,0,1481,,,,,
Kosi Kalan (NPP + OG),Has Kitchen,57,5,49,0,6,575,0,0,0,0,692,,,,,
Kosi Kalan (NPP + OG),Does not have kitchen,370,11,289,0,1,118,0,0,0,0,789,,,,,
Kosi Kalan (NPP + OG),Cooking outside house:,93,1,17,0,0,12,0,0,0,0,123,,,,,
Kosi Kalan (NPP + OG),Has Kitchen,81,0,0,0,0,11,0,0,0,0,92,,,,,
Kosi Kalan (NPP + OG),Does not have kitchen,12,1,17,0,0,1,0,0,0,0,31,,,,,
Kosi Kalan (NPP + OG),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Barsana (NP),Total,19,0,27,0,0,33,0,0,0,0,79,,,,,
Barsana (NP),Cooking inside house:,12,0,10,0,0,32,0,0,0,0,54,,,,,
Barsana (NP),Has Kitchen,8,0,5,0,0,27,0,0,0,0,40,,,,,
Barsana (NP),Does not have kitchen,4,0,5,0,0,5,0,0,0,0,14,,,,,
Barsana (NP),Cooking outside house:,7,0,17,0,0,1,0,0,0,0,25,,,,,
Barsana (NP),Has Kitchen,1,0,10,0,0,0,0,0,0,0,11,,,,,
Barsana (NP),Does not have kitchen,6,0,7,0,0,1,0,0,0,0,14,,,,,
Barsana (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Chhata (NP),Total,219,9,41,0,9,166,0,0,0,0,444,,,,,
Chhata (NP),Cooking inside house:,184,7,41,0,3,165,0,0,0,0,400,,,,,
Chhata (NP),Has Kitchen,51,6,10,0,2,136,0,0,0,0,205,,,,,
Chhata (NP),Does not have kitchen,133,1,31,0,1,29,0,0,0,0,195,,,,,
Chhata (NP),Cooking outside house:,35,2,0,0,6,1,0,0,0,0,44,,,,,
Chhata (NP),Has Kitchen,1,2,0,0,0,0,0,0,0,0,3,,,,,
Chhata (NP),Does not have kitchen,34,0,0,0,6,1,0,0,0,0,41,,,,,
Chhata (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Farah (NP),Total,180,4,1,0,0,131,0,1,0,1,318,,,,,
Farah (NP),Cooking inside house:,180,4,1,0,0,131,0,1,0,0,317,,,,,
Farah (NP),Has Kitchen,30,1,1,0,0,104,0,0,0,0,136,,,,,
Farah (NP),Does not have kitchen,150,3,0,0,0,27,0,1,0,0,181,,,,,
Farah (NP),Cooking outside house:,0,0,0,0,0,0,0,0,0,0,0,,,,,
Farah (NP),Has Kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Farah (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Farah (NP),No Cooking,0,0,0,0,0,0,0,0,0,1,1,,,,,
Vrindavan (NPP),Total,482,12,31,1,14,770,3,2,1,0,1316,,,,,
Vrindavan (NPP),Cooking inside house:,441,12,29,1,14,761,3,2,0,0,1263,,,,,
Vrindavan (NPP),Has Kitchen,102,9,3,0,5,539,0,0,0,0,658,,,,,
Vrindavan (NPP),Does not have kitchen,339,3,26,1,9,222,3,2,0,0,605,,,,,
Vrindavan (NPP),Cooking outside house:,41,0,2,0,0,9,0,0,1,0,53,,,,,
Vrindavan (NPP),Has Kitchen,3,0,0,0,0,2,0,0,1,0,6,,,,,
Vrindavan (NPP),Does not have kitchen,38,0,2,0,0,7,0,0,0,0,47,,,,,
Vrindavan (NPP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Radhakund (NP),Total,295,9,0,0,1,77,0,0,0,6,388,,,,,
Radhakund (NP),Cooking inside house:,294,8,0,0,1,77,0,0,0,0,380,,,,,
Radhakund (NP),Has Kitchen,37,6,0,0,0,38,0,0,0,0,81,,,,,
Radhakund (NP),Does not have kitchen,257,2,0,0,1,39,0,0,0,0,299,,,,,
Radhakund (NP),Cooking outside house:,1,1,0,0,0,0,0,0,0,0,2,,,,,
Radhakund (NP),Has Kitchen,1,1,0,0,0,0,0,0,0,0,2,,,,,
Radhakund (NP),Does not have kitchen,0,0,0,0,0,0,0,0,0,0,0,,,,,
Radhakund (NP),No Cooking,0,0,0,0,0,0,0,0,0,6,6,,,,,
Saunkh (NP),Total,383,60,12,1,1,172,0,0,0,0,629,,,,,
Saunkh (NP),Cooking inside house:,372,59,12,1,1,172,0,0,0,0,617,,,,,
Saunkh (NP),Has Kitchen,49,16,1,0,0,133,0,0,0,0,199,,,,,
Saunkh (NP),Does not have kitchen,323,43,11,1,1,39,0,0,0,0,418,,,,,
Saunkh (NP),Cooking outside house:,11,1,0,0,0,0,0,0,0,0,12,,,,,
Saunkh (NP),Has Kitchen,3,1,0,0,0,0,0,0,0,0,4,,,,,
Saunkh (NP),Does not have kitchen,8,0,0,0,0,0,0,0,0,0,8,,,,,
Saunkh (NP),No Cooking,0,0,0,0,0,0,0,0,0,0,0,,,,,
Mathura (NPP),Total,4123,347,2911,107,200,13429,6,20,76,34,21253,,,,,
Mathura (NPP),Cooking inside house:,3838,309,2658,95,194,13298,6,20,70,0,20488,,,,,
Mathura (NPP),Has Kitchen,1479,186,854,41,81,11593,3,17,7,0,14261,,,,,
Mathura (NPP),Does not have kitchen,2359,123,1804,54,113,1705,3,3,63,0,6227,,,,,
Mathura (NPP),Cooking outside house:,285,38,253,12,6,131,0,0,6,0,731,,,,,
Mathura (NPP),Has Kitchen,158,36,52,11,2,56,0,0,6,0,321,,,,,
Mathura (NPP),Does not have kitchen,127,2,201,1,4,75,0,0,0,0,410,,,,,
Mathura (NPP),No Cooking,0,0,0,0,0,0,0,0,0,34,34,,,,,
Agra (M Corp.),Total,12646,1220,4204,499,972,51502,98,285,106,156,71688,,,,,
Agra (M Corp.),Cooking inside house:,11792,1105,3821,448,942,50986,95,274,96,0,69559,,,,,
Agra (M Corp.),Has Kitchen,4929,658,1170,169,516,43587,54,184,35,0,51302,,,,,
Agra (M Corp.),Does not have kitchen,6863,447,2651,279,426,7399,41,90,61,0,18257,,,,,
